# {"t_start": 1604759521.9819155, "env_id": "BallBalancerSim-v0"} 
r,l,t 
666.555917,1000,3494.028753
433.790086,1000,3496.304095
635.243546,1000,3496.808859
541.55212,1000,3497.326519
614.52299,1000,3497.83831
515.470825,1000,3498.480102
586.940872,1000,3498.989772
409.409284,1000,3499.524756
393.185447,1000,3500.0749
572.785922,1000,3500.714383
614.789111,1000,3501.220031
398.498784,1000,3503.504447
459.887156,1000,3504.018426
567.4936,1000,3504.524074
620.453326,1000,3505.119448
396.935109,1000,3505.623135
558.064824,1000,3506.115786
541.646175,1000,3506.578549
647.96894,1000,3507.135061
463.454559,1000,3507.732587
364.54186,1000,3508.28016
413.488322,1000,3510.671408
576.178215,1000,3511.178645
577.871656,1000,3511.799513
593.299454,1000,3512.361399
477.716054,1000,3512.885422
492.369388,1000,3513.362113
706.349189,1000,3513.963017
394.216388,1000,3514.539063
387.332741,1000,3515.094615
617.384312,1000,3515.610934
529.878412,1000,3517.867312
410.38044,1000,3518.433818
708.387165,1000,3518.964397
566.474375,1000,3519.596712
643.606412,1000,3520.212927
599.751943,1000,3520.749491
628.773889,1000,3521.27663
699.810035,1000,3521.837928
625.658577,1000,3522.415413
387.818327,1000,3522.934858
491.26641,1000,3525.051699
397.719255,1000,3525.681047
569.680075,1000,3526.200929
535.829526,1000,3526.696738
531.214515,1000,3527.215845
649.698125,1000,3527.872855
369.304531,1000,3528.458848
406.185726,1000,3528.966491
629.476468,1000,3529.497079
626.277753,1000,3530.127455
681.308603,1000,3532.229877
467.999974,1000,3532.791572
429.101252,1000,3533.414157
392.338187,1000,3533.936726
557.563173,1000,3534.434303
622.04859,1000,3534.94896
604.481049,1000,3535.536902
528.524685,1000,3536.052442
446.684153,1000,3536.526208
662.343868,1000,3537.016232
522.967628,1000,3539.286827
611.133402,1000,3539.900045
590.901739,1000,3540.438602
654.339828,1000,3540.95389
383.506477,1000,3541.449259
522.827531,1000,3541.967435
579.476193,1000,3542.46485
379.156881,1000,3543.026062
643.710018,1000,3543.627452
632.43445,1000,3544.146578
557.471795,1000,3546.411471
404.17082,1000,3546.879816
420.814893,1000,3547.33161
676.556208,1000,3547.809926
704.707101,1000,3548.292897
616.353065,1000,3548.943124
413.817438,1000,3549.517355
691.239432,1000,3550.060376
650.654231,1000,3550.602489
640.466629,1000,3551.318566
483.666021,1000,3553.894209
604.438107,1000,3554.461868
554.662362,1000,3555.110133
517.730415,1000,3556.090801
642.434784,1000,3556.778493
507.530859,1000,3557.379851
536.693521,1000,3558.014121
369.921898,1000,3558.636444
607.060433,1000,3559.180987
363.421607,1000,3559.631343
502.734088,1000,3561.768721
702.357645,1000,3562.256958
544.71025,1000,3562.707668
628.264153,1000,3563.199941
628.258291,1000,3563.787373
428.600116,1000,3564.25643
673.341932,1000,3564.737165
648.356553,1000,3565.188924
700.7025,1000,3565.660783
696.122144,1000,3566.114257
697.714628,1000,3568.269424
568.617818,1000,3568.746184
379.562004,1000,3569.331624
714.727731,1000,3569.824306
556.233016,1000,3570.292634
600.868732,1000,3570.752422
384.82752,1000,3571.293484
402.106863,1000,3571.920812
548.520983,1000,3572.494773
373.981245,1000,3573.019878
571.130651,1000,3575.925067
718.221383,1000,3576.483574
711.49326,1000,3577.055709
525.536259,1000,3577.534548
590.299235,1000,3578.133456
725.453915,1000,3578.94146
674.925708,1000,3579.409067
578.331077,1000,3580.033399
372.62109,1000,3580.90712
336.294025,1000,3581.578875
715.337031,1000,3584.15794
595.855631,1000,3584.819648
500.775678,1000,3585.403494
591.913465,1000,3585.894027
560.77644,1000,3586.396679
532.361815,1000,3586.884376
621.145481,1000,3587.400297
615.018892,1000,3587.865026
367.918243,1000,3588.527529
500.026936,1000,3589.067745
388.371256,1000,3591.553005
366.613066,1000,3592.056658
681.180124,1000,3592.533425
714.79018,1000,3593.019427
705.804989,1000,3593.521087
498.110168,1000,3594.310363
438.58234,1000,3594.837464
497.301661,1000,3595.290253
490.579776,1000,3595.759033
506.195984,1000,3596.339516
627.541426,1000,3598.866049
383.15503,1000,3599.453305
695.106435,1000,3600.009102
634.028289,1000,3600.608469
547.544698,1000,3601.215358
504.066344,1000,3601.857209
714.570009,1000,3602.474916
568.345661,1000,3602.992502
590.811799,1000,3603.531632
697.697797,1000,3604.268816
595.07426,1000,3606.6641
380.949006,1000,3607.933216
559.447007,1000,3608.647817
495.909546,1000,3609.153673
612.819654,1000,3609.672861
546.321555,1000,3610.193472
714.356037,1000,3610.753358
538.632955,1000,3611.251993
344.69867,1000,3611.723484
643.897273,1000,3612.188923
358.79431,1000,3614.77255
630.390067,1000,3615.292603
648.991368,1000,3615.84323
586.379759,1000,3616.35437
581.722907,1000,3616.919159
469.126972,1000,3617.415798
650.957141,1000,3617.94837
542.100933,1000,3618.542799
430.269858,1000,3619.023299
654.33956,1000,3619.521933
635.650217,1000,3621.697249
416.712327,1000,3622.240023
368.791973,1000,3622.762671
531.839695,1000,3623.279913
575.124621,1000,3623.784152
544.964059,1000,3624.337675
365.904223,1000,3624.796447
468.510941,1000,3625.249746
577.526932,1000,3625.693402
403.386955,1000,3626.139291
671.77613,1000,3628.291102
558.167093,1000,3628.797273
620.373475,1000,3629.287479
583.177559,1000,3629.779706
584.7562,1000,3630.243361
509.794259,1000,3630.705637
638.60139,1000,3631.166918
457.917766,1000,3631.813165
628.612076,1000,3632.655479
661.40497,1000,3633.339736
400.531464,1000,3635.781711
621.658919,1000,3636.261427
615.48869,1000,3636.727829
502.490802,1000,3637.189295
697.311938,1000,3637.645044
559.572045,1000,3638.11781
676.808673,1000,3638.617115
409.781071,1000,3639.091877
554.867209,1000,3639.559991
629.839611,1000,3640.152514
582.325869,1000,3642.514239
635.282892,1000,3643.028894
481.404051,1000,3643.510413
354.286348,1000,3644.014572
649.121036,1000,3644.652377
489.299279,1000,3645.193962
532.31326,1000,3645.691812
393.859058,1000,3646.22782
377.444564,1000,3646.727484
374.977573,1000,3647.247662
621.027715,1000,3649.423447
395.835884,1000,3649.936078
606.11119,1000,3650.492596
628.129418,1000,3650.97003
386.807917,1000,3651.428037
575.970947,1000,3651.893809
537.041724,1000,3652.376031
398.40388,1000,3652.872343
564.347022,1000,3653.373439
569.691553,1000,3653.862132
518.437985,1000,3655.957729
567.560733,1000,3656.413029
610.792885,1000,3656.86881
358.962218,1000,3657.309602
710.39421,1000,3657.758305
556.737337,1000,3658.235018
524.348148,1000,3658.691795
610.820319,1000,3659.1785
623.77143,1000,3659.688754
693.249468,1000,3660.201382
478.688966,1000,3662.301295
412.229498,1000,3662.782897
413.265866,1000,3663.240212
467.284668,1000,3663.723385
535.147577,1000,3664.176174
524.810717,1000,3664.646424
385.36209,1000,3665.13633
625.588706,1000,3665.633071
610.326982,1000,3666.129785
682.859488,1000,3666.658374
563.316304,1000,3668.707588
585.00515,1000,3669.180938
586.097875,1000,3669.67085
342.566016,1000,3670.161511
628.629947,1000,3670.63576
670.422229,1000,3671.140924
641.95405,1000,3671.604684
569.237304,1000,3672.066808
578.903894,1000,3672.533234
655.177763,1000,3673.002991
431.138922,1000,3675.035761
480.138448,1000,3675.509764
410.562688,1000,3675.972653
368.8912,1000,3676.434417
380.367836,1000,3676.917167
641.103,1000,3677.385061
736.340777,1000,3677.86877
469.317734,1000,3678.35801
414.208228,1000,3678.834735
580.610576,1000,3679.299096
376.33364,1000,3681.354635
368.564717,1000,3681.85578
710.443098,1000,3682.510538
582.59151,1000,3683.166046
590.129036,1000,3683.70569
563.049024,1000,3684.187551
400.112358,1000,3684.648316
591.253235,1000,3685.226331
626.03332,1000,3685.805782
604.903973,1000,3686.389769
438.897471,1000,3688.718081
592.228576,1000,3689.340032
617.041958,1000,3689.931358
481.498804,1000,3690.404123
352.710591,1000,3690.871783
600.780533,1000,3691.37387
714.898447,1000,3691.843614
716.685212,1000,3692.362609
416.859159,1000,3692.839254
436.934581,1000,3693.344903
632.544621,1000,3695.584223
567.087285,1000,3696.058252
382.684632,1000,3696.531595
704.413766,1000,3697.079525
614.189008,1000,3697.573303
721.695551,1000,3698.059335
733.365106,1000,3698.55604
722.213238,1000,3699.024945
629.342945,1000,3699.487278
644.507268,1000,3699.954065
552.172893,1000,3701.994926
625.860914,1000,3702.474849
638.612948,1000,3702.970523
580.478937,1000,3703.459661
381.574293,1000,3703.932976
514.73629,1000,3704.418125
440.34843,1000,3704.953991
411.017101,1000,3705.435186
409.402675,1000,3705.905478
543.546059,1000,3706.382766
637.200867,1000,3708.402131
590.177499,1000,3708.871576
437.022852,1000,3709.344874
471.642056,1000,3709.811265
374.649144,1000,3710.277032
556.60848,1000,3710.736803
566.091054,1000,3711.217053
494.106933,1000,3711.719066
530.59832,1000,3712.193542
722.995787,1000,3712.639308
423.229521,1000,3714.794526
578.739972,1000,3715.260192
711.551653,1000,3715.745893
524.226438,1000,3716.235584
618.465647,1000,3716.730117
426.195267,1000,3717.206843
477.856218,1000,3717.661631
602.847309,1000,3718.168349
686.823894,1000,3718.646094
520.654809,1000,3719.141767
562.307071,1000,3721.18204
583.836653,1000,3721.699201
567.802647,1000,3722.195068
503.60172,1000,3722.69559
601.085869,1000,3723.191482
588.236022,1000,3723.668206
584.620079,1000,3724.131286
621.453813,1000,3724.610015
501.362912,1000,3725.104821
579.050064,1000,3725.598232
620.392257,1000,3728.043014
540.937958,1000,3728.569904
662.009356,1000,3729.057428
599.223661,1000,3729.586414
617.05681,1000,3730.091063
423.052517,1000,3730.580809
573.893876,1000,3731.083472
660.464888,1000,3731.751684
496.174922,1000,3732.275195
488.242566,1000,3732.827685
519.54391,1000,3735.021558
586.413155,1000,3735.52983
611.365035,1000,3736.082319
478.68903,1000,3736.61114
524.818308,1000,3737.114206
718.324529,1000,3737.612872
569.382847,1000,3738.20033
593.794195,1000,3738.73093
530.145723,1000,3739.293427
720.484878,1000,3739.846862
597.315822,1000,3742.038344
730.425263,1000,3742.526007
586.054012,1000,3743.088108
566.100676,1000,3743.643622
564.749174,1000,3744.167794
658.523418,1000,3744.66512
577.778218,1000,3745.151329
557.038639,1000,3745.617114
648.482266,1000,3746.15005
446.005415,1000,3746.684135
423.027044,1000,3748.852376
633.701536,1000,3749.342572
575.612413,1000,3749.920027
380.208249,1000,3750.485722
723.228576,1000,3751.017301
638.892946,1000,3751.72142
602.907775,1000,3752.500368
638.938446,1000,3753.086118
515.317145,1000,3753.647439
563.592098,1000,3754.209934
410.459449,1000,3756.392389
451.627067,1000,3757.007779
556.87003,1000,3757.526424
551.229542,1000,3758.0012
626.641481,1000,3758.516819
510.731248,1000,3758.968643
632.211498,1000,3759.453829
533.394167,1000,3759.920358
455.079417,1000,3760.357733
604.390656,1000,3760.809027
389.978279,1000,3762.863685
570.147883,1000,3763.335318
630.341793,1000,3763.78214
393.901943,1000,3764.227948
519.265582,1000,3764.666922
461.521096,1000,3765.103728
366.083541,1000,3765.762967
395.646129,1000,3766.359944
528.085239,1000,3766.871104
646.469788,1000,3767.367776
684.238846,1000,3769.520571
555.611354,1000,3770.02399
718.325571,1000,3770.509211
632.350069,1000,3770.965034
498.921085,1000,3771.410943
661.353991,1000,3771.902634
528.619853,1000,3772.350936
464.156753,1000,3772.811306
420.300946,1000,3773.273902
634.164383,1000,3773.734632
589.250047,1000,3775.940665
624.33936,1000,3776.402432
602.321858,1000,3776.867943
405.79198,1000,3777.417474
605.818707,1000,3778.099194
617.384148,1000,3778.919568
536.287724,1000,3779.657342
415.435547,1000,3780.145818
619.441362,1000,3780.811995
500.933404,1000,3781.418198
729.007067,1000,3783.756113
450.503359,1000,3784.311007
549.56099,1000,3784.7932
402.735378,1000,3785.293786
600.787468,1000,3785.777493
397.242257,1000,3786.238267
538.68009,1000,3786.84633
619.129476,1000,3787.405922
729.661489,1000,3787.928177
498.552422,1000,3788.452286
621.597083,1000,3790.412778
580.660432,1000,3790.874086
660.290658,1000,3791.31958
557.992143,1000,3791.785335
558.331256,1000,3792.27084
478.035333,1000,3792.72754
621.506875,1000,3793.183315
390.934924,1000,3793.649895
364.224764,1000,3794.281394
422.001931,1000,3794.813064
580.858278,1000,3796.921648
491.511404,1000,3797.389439
547.894729,1000,3797.937478
513.531152,1000,3798.574744
448.131352,1000,3799.160086
479.509318,1000,3799.660746
364.500251,1000,3800.120519
660.950064,1000,3800.59999
555.097211,1000,3801.09944
422.737495,1000,3801.561865
707.612849,1000,3803.552282
419.249148,1000,3804.113719
686.846215,1000,3804.73805
402.491009,1000,3805.225329
609.66896,1000,3805.782241
605.973522,1000,3806.264985
550.309502,1000,3806.737143
524.832136,1000,3807.223006
588.652581,1000,3807.703192
443.044807,1000,3808.171515
443.099714,1000,3810.473238
567.919298,1000,3810.937969
513.218473,1000,3811.382357
323.21483,1000,3811.828671
447.676145,1000,3812.281216
392.020125,1000,3812.727541
465.715113,1000,3813.17235
647.288171,1000,3813.633718
577.497294,1000,3814.086744
565.465944,1000,3814.533021
646.956703,1000,3816.509974
646.718024,1000,3817.017657
565.415455,1000,3817.49968
685.767032,1000,3818.086624
472.208818,1000,3818.615296
353.140575,1000,3819.134042
417.417549,1000,3819.694173
610.105211,1000,3820.269639
405.577676,1000,3820.791244
570.183005,1000,3821.24953
622.790896,1000,3823.206336
728.653119,1000,3823.675141
477.989287,1000,3824.130923
460.048709,1000,3824.567919
396.139857,1000,3825.01134
694.393301,1000,3825.455188
398.485046,1000,3825.904982
352.518962,1000,3826.355853
627.176159,1000,3826.799361
332.092361,1000,3827.240018
636.844226,1000,3829.179852
551.296166,1000,3829.628693
687.823357,1000,3830.07205
606.386346,1000,3830.517344
601.603271,1000,3830.967175
524.541807,1000,3831.413006
327.446377,1000,3831.86882
639.261434,1000,3832.327593
523.247697,1000,3832.783094
488.171329,1000,3833.227624
623.920146,1000,3835.178469
540.295102,1000,3835.634838
626.694052,1000,3836.082107
552.454875,1000,3836.527949
675.033529,1000,3836.971179
484.589498,1000,3837.421834
309.091358,1000,3837.86974
571.670571,1000,3838.344468
541.354901,1000,3838.79973
398.983503,1000,3839.245219
533.470074,1000,3841.186938
581.942733,1000,3841.640728
633.769647,1000,3842.087494
594.944994,1000,3842.56997
273.167566,1000,3843.02427
596.66819,1000,3843.479631
588.346094,1000,3843.937451
381.318896,1000,3844.384163
708.281693,1000,3844.833564
512.333986,1000,3845.300283
467.712036,1000,3847.220017
616.477401,1000,3847.673363
614.355537,1000,3848.124372
657.375682,1000,3848.585611
608.401564,1000,3849.031963
717.07286,1000,3849.478284
673.412721,1000,3849.93207
600.033384,1000,3850.380903
530.615851,1000,3850.829843
614.075656,1000,3851.268872
340.984952,1000,3853.216587
558.30558,1000,3853.684338
493.852107,1000,3854.132646
505.071676,1000,3854.571682
666.175107,1000,3855.020484
626.973965,1000,3855.460339
498.737947,1000,3855.908191
695.671505,1000,3856.353224
338.674115,1000,3856.795042
402.284213,1000,3857.246834
430.224933,1000,3859.197796
365.390242,1000,3859.646308
487.858896,1000,3860.093147
599.708158,1000,3860.536749
650.705574,1000,3860.982555
683.465447,1000,3861.428036
425.902015,1000,3861.866895
583.316669,1000,3862.328628
353.538756,1000,3862.779364
709.094664,1000,3863.227136
396.145745,1000,3865.159163
604.870812,1000,3865.606336
370.017345,1000,3866.049185
338.501117,1000,3866.492539
376.802491,1000,3866.937013
381.650634,1000,3867.377802
604.939375,1000,3867.818622
628.231878,1000,3868.281006
639.026845,1000,3868.734756
434.14595,1000,3869.185584
353.589676,1000,3871.1338
600.280826,1000,3871.600481
327.694153,1000,3872.073179
697.946948,1000,3872.536049
595.317064,1000,3872.986492
373.695764,1000,3873.44093
539.979966,1000,3873.923115
508.949412,1000,3874.368921
543.459834,1000,3874.809454
470.620111,1000,3875.251873
595.148764,1000,3877.168893
693.893603,1000,3877.62422
354.652815,1000,3878.078129
426.58529,1000,3878.540439
405.994679,1000,3878.994735
336.178354,1000,3879.437541
686.910751,1000,3879.881303
605.081521,1000,3880.328109
683.712274,1000,3880.776983
677.926682,1000,3881.220023
344.404622,1000,3883.291129
346.410103,1000,3883.860697
368.885078,1000,3884.436795
326.290526,1000,3884.961474
330.541196,1000,3885.557378
357.345543,1000,3886.154872
463.040414,1000,3886.666537
323.968619,1000,3887.110868
394.866085,1000,3887.557064
585.802779,1000,3888.005868
625.850945,1000,3889.957757
377.187457,1000,3890.407456
427.666825,1000,3890.859251
379.949896,1000,3891.300079
351.469689,1000,3891.747952
467.48198,1000,3892.198119
679.442377,1000,3892.652934
729.433744,1000,3893.102312
627.083636,1000,3893.550319
348.396196,1000,3894.012083
364.978099,1000,3895.945249
664.335815,1000,3896.396855
573.042658,1000,3896.839706
377.774321,1000,3897.278575
355.973953,1000,3897.724617
358.571111,1000,3898.189673
608.16215,1000,3898.650438
328.145031,1000,3899.100239
518.377397,1000,3899.545466
714.163712,1000,3899.996628
333.325668,1000,3901.927892
414.036156,1000,3902.382783
503.525882,1000,3902.841556
440.131788,1000,3903.301989
620.049165,1000,3903.758406
486.594782,1000,3904.210657
558.913763,1000,3904.656468
572.740914,1000,3905.108355
365.594306,1000,3905.555493
413.638458,1000,3906.007317
400.966017,1000,3907.937777
631.14059,1000,3908.407472
342.299762,1000,3908.875418
559.110112,1000,3909.356865
559.871097,1000,3909.879474
582.958418,1000,3910.346246
586.235014,1000,3910.800355
621.664542,1000,3911.23918
610.747163,1000,3911.735499
586.357112,1000,3912.25153
349.212983,1000,3914.276103
695.864419,1000,3914.804186
333.912684,1000,3915.296089
670.883295,1000,3915.812125
370.42753,1000,3916.286889
485.362954,1000,3916.737693
368.938669,1000,3917.182135
425.425922,1000,3917.633656
361.987298,1000,3918.101406
387.526393,1000,3918.562012
353.515869,1000,3920.544188
350.104793,1000,3921.163565
660.38249,1000,3921.697873
360.14574,1000,3922.194061
608.745566,1000,3922.696717
640.455753,1000,3923.187913
366.544556,1000,3923.733156
366.620575,1000,3924.287185
515.144597,1000,3924.779935
376.658106,1000,3925.300138
405.830861,1000,3927.605422
338.849782,1000,3928.25013
515.712398,1000,3928.809278
613.075554,1000,3929.41276
374.316329,1000,3929.953349
385.715426,1000,3930.459638
364.391886,1000,3930.932578
572.450241,1000,3931.390354
388.256993,1000,3931.922989
674.616525,1000,3932.430632
335.63427,1000,3935.008394
505.406929,1000,3935.592112
560.438613,1000,3936.266813
677.830408,1000,3936.802155
681.086668,1000,3937.383904
397.141074,1000,3937.971333
375.605241,1000,3938.553244
564.501187,1000,3939.210865
681.894777,1000,3939.72385
452.32463,1000,3940.174691
438.021302,1000,3942.107259
586.456215,1000,3942.574088
545.435982,1000,3943.028838
681.617353,1000,3943.477709
577.324097,1000,3943.930885
487.558011,1000,3944.383511
566.343003,1000,3944.832795
603.011978,1000,3945.270204
608.188807,1000,3945.708035
507.165208,1000,3946.141841
681.23885,1000,3948.227109
711.919383,1000,3948.830009
497.84751,1000,3949.363586
704.010403,1000,3949.881243
674.680313,1000,3950.393385
559.693103,1000,3950.894553
708.051643,1000,3951.396159
422.762438,1000,3951.907334
452.701326,1000,3952.40098
461.832221,1000,3952.877973
612.426147,1000,3954.795796
498.283653,1000,3955.24057
693.776979,1000,3955.691365
571.295905,1000,3956.13364
667.324982,1000,3956.580445
608.424306,1000,3957.028685
324.413347,1000,3957.470026
355.586465,1000,3957.911256
541.508919,1000,3958.380003
364.164429,1000,3958.836814
552.099811,1000,3960.765269
585.957482,1000,3961.22002
679.500251,1000,3961.663314
562.788261,1000,3962.106165
723.908219,1000,3962.555977
544.613862,1000,3963.009835
571.518413,1000,3963.47356
476.093751,1000,3963.921399
696.330065,1000,3964.372363
591.925085,1000,3964.820537
344.893529,1000,3966.740533
545.996079,1000,3967.190301
713.311949,1000,3967.636261
699.91364,1000,3968.092662
427.239294,1000,3968.552398
685.442233,1000,3969.007217
676.24249,1000,3969.449129
687.408454,1000,3969.894177
423.245464,1000,3970.338987
548.92868,1000,3970.839493
655.104898,1000,3973.062086
577.61272,1000,3973.530873
529.780547,1000,3974.000094
302.330009,1000,3974.485885
355.727147,1000,3974.991499
475.215779,1000,3975.487174
378.546147,1000,3975.971241
444.081996,1000,3976.474302
299.470274,1000,3976.968979
612.780272,1000,3977.442786
723.561669,1000,3979.724564
369.007004,1000,3980.231782
487.033885,1000,3980.699615
646.135214,1000,3981.191268
701.754838,1000,3981.66764
616.402521,1000,3982.120582
432.445981,1000,3982.572374
650.950165,1000,3983.179102
501.798541,1000,3983.791726
479.47773,1000,3984.393624
437.342284,1000,3986.600208
456.018789,1000,3987.188806
569.505653,1000,3987.989492
489.342683,1000,3988.788868
291.35253,1000,3989.622013
289.060371,1000,3990.353554
331.978443,1000,3990.945937
707.041258,1000,3991.43063
576.850403,1000,3992.016212
292.160069,1000,3992.642541
375.001663,1000,3995.155435
542.320526,1000,3995.726875
306.508599,1000,3996.317864
668.049465,1000,3996.861916
353.488845,1000,3997.444391
687.351431,1000,3997.933667
309.441034,1000,3998.560446
517.185181,1000,3999.236605
336.697803,1000,3999.826488
685.281284,1000,4000.383302
509.016755,1000,4002.656372
675.719777,1000,4003.216503
464.710231,1000,4003.742065
498.506543,1000,4004.193364
681.671547,1000,4004.649148
542.098006,1000,4005.096462
547.403882,1000,4005.53931
655.474129,1000,4005.979634
662.953142,1000,4006.539144
484.923028,1000,4007.10043
478.176797,1000,4009.269021
534.162144,1000,4009.807162
600.580021,1000,4010.312689
615.439945,1000,4010.844882
416.606081,1000,4011.332976
579.396168,1000,4011.935875
564.79323,1000,4012.500457
482.885888,1000,4013.294994
652.426611,1000,4013.979715
361.169802,1000,4014.547743
622.585416,1000,4016.591092
425.063426,1000,4017.148601
267.28481,1000,4017.793973
577.281615,1000,4018.364446
468.391271,1000,4018.888417
657.461792,1000,4019.362075
638.635488,1000,4019.860743
520.749677,1000,4020.373409
460.22885,1000,4020.845289
612.515295,1000,4021.29957
457.947851,1000,4023.879768
599.523856,1000,4024.387997
578.631163,1000,4024.849807
341.826033,1000,4025.325063
687.192145,1000,4025.775388
672.669702,1000,4026.320664
312.17944,1000,4026.810369
661.453269,1000,4027.275124
622.717609,1000,4027.749243
382.199953,1000,4028.244332
491.497568,1000,4030.23949
387.291693,1000,4030.694279
657.192254,1000,4031.146618
516.849202,1000,4031.844074
724.784998,1000,4032.48718
502.248984,1000,4033.175365
443.734812,1000,4034.077609
311.542707,1000,4034.680147
676.999002,1000,4035.207004
284.130615,1000,4035.777552
695.857507,1000,4038.178739
311.565386,1000,4038.707323
578.206812,1000,4039.176258
551.589875,1000,4039.747769
461.059865,1000,4040.281765
294.929645,1000,4040.795415
627.186171,1000,4041.309041
596.238505,1000,4041.879789
402.158951,1000,4042.360502
705.993809,1000,4042.862167
534.937301,1000,4045.301688
303.437668,1000,4045.905616
479.914165,1000,4046.415448
712.165601,1000,4046.89915
553.897723,1000,4047.403376
349.712608,1000,4047.980375
344.269312,1000,4048.508472
502.139935,1000,4049.032584
362.92857,1000,4049.517068
518.927977,1000,4050.084146
727.25577,1000,4052.046701
510.700907,1000,4052.605386
465.844995,1000,4053.169944
528.770038,1000,4053.754738
467.523208,1000,4054.245447
703.21886,1000,4054.736106
302.424016,1000,4055.269518
696.094061,1000,4055.863892
427.33702,1000,4056.329988
583.482967,1000,4056.93836
702.920109,1000,4059.20401
648.630921,1000,4059.790133
355.037065,1000,4060.307322
587.878978,1000,4060.769851
400.792249,1000,4061.225234
426.106293,1000,4061.701975
466.749103,1000,4062.271453
272.753432,1000,4062.768128
670.777864,1000,4063.372271
628.413871,1000,4063.858006
502.094815,1000,4066.215208
358.182857,1000,4066.747745
496.769388,1000,4067.342989
322.486653,1000,4067.952585
308.826705,1000,4068.47821
411.245883,1000,4069.045176
621.941381,1000,4069.623787
656.047745,1000,4070.194
706.172257,1000,4070.730562
556.485261,1000,4071.214576
666.49246,1000,4073.735689
381.923048,1000,4074.294704
678.733926,1000,4074.823486
414.751997,1000,4075.317154
648.345799,1000,4075.802822
321.219848,1000,4076.302979
709.864795,1000,4076.800725
491.713656,1000,4077.272463
701.709539,1000,4077.73078
435.552065,1000,4078.725122
550.107871,1000,4081.651704
696.866244,1000,4082.336764
592.894094,1000,4082.919208
646.006523,1000,4083.484698
736.915074,1000,4084.000795
477.536956,1000,4084.476007
302.820911,1000,4085.000064
705.180373,1000,4085.487724
418.678719,1000,4086.045233
396.752212,1000,4086.645394
348.15265,1000,4089.063423
377.19205,1000,4089.540045
698.597727,1000,4090.218229
520.791801,1000,4090.820692
686.895334,1000,4091.47095
568.341787,1000,4092.152161
689.481409,1000,4092.760693
698.832294,1000,4093.372603
505.090295,1000,4093.94954
346.281063,1000,4094.414863
493.889861,1000,4097.218622
475.225607,1000,4097.840013
507.599723,1000,4098.386932
488.466377,1000,4098.913703
501.316376,1000,4099.404407
455.956267,1000,4099.88217
294.278086,1000,4100.329552
641.848699,1000,4100.777389
337.801084,1000,4101.223941
531.048628,1000,4101.72557
499.033333,1000,4103.878425
553.666803,1000,4104.380559
461.915363,1000,4104.93408
414.100522,1000,4105.446563
453.436712,1000,4105.912225
727.03381,1000,4106.370996
450.526194,1000,4106.920548
614.740146,1000,4107.460123
454.787727,1000,4108.088444
474.96718,1000,4108.637845
709.310004,1000,4111.204889
475.371244,1000,4111.735468
550.076249,1000,4112.238124
668.161825,1000,4112.711858
625.275004,1000,4113.161654
481.737711,1000,4113.61943
305.56919,1000,4114.074873
657.619089,1000,4114.52002
694.765076,1000,4114.972767
480.754628,1000,4115.469437
510.599866,1000,4117.795333
499.676805,1000,4118.407521
487.751792,1000,4118.99594
402.496179,1000,4119.501776
715.511446,1000,4120.006297
308.000789,1000,4120.513388
338.878653,1000,4121.011764
312.11354,1000,4121.511464
389.538302,1000,4122.006569
708.52918,1000,4122.470332
304.896795,1000,4124.889611
548.661555,1000,4125.472565
408.212595,1000,4126.078498
409.131208,1000,4126.652518
553.573688,1000,4127.203483
506.426001,1000,4127.7736
538.077471,1000,4128.372173
582.618015,1000,4128.907038
702.731428,1000,4129.375787
729.58709,1000,4129.924215
665.849319,1000,4132.44312
508.838287,1000,4133.011859
632.112438,1000,4133.532873
700.703598,1000,4134.025386
390.05856,1000,4134.578758
687.256104,1000,4135.155988
514.234558,1000,4135.738938
385.681424,1000,4136.298094
686.117477,1000,4136.905377
716.888718,1000,4137.502753
560.59027,1000,4139.949259
497.081849,1000,4140.632738
524.715236,1000,4141.151477
550.449342,1000,4141.636215
350.678099,1000,4142.154221
334.995639,1000,4142.638023
660.385267,1000,4143.119735
449.58527,1000,4143.572556
515.308109,1000,4144.13006
391.791582,1000,4144.694586
484.106255,1000,4147.636645
555.361387,1000,4148.222585
485.056394,1000,4148.964857
392.156466,1000,4149.477621
611.185345,1000,4149.956305
692.372104,1000,4150.41188
348.49625,1000,4150.854
441.591704,1000,4151.296814
544.558042,1000,4151.845078
499.342084,1000,4152.347855
363.608151,1000,4154.356595
499.271114,1000,4154.820408
701.79177,1000,4155.275084
711.067935,1000,4155.732342
525.122492,1000,4156.18453
406.319055,1000,4156.647252
597.766078,1000,4157.093161
387.359859,1000,4157.566323
658.005457,1000,4158.045998
717.208028,1000,4158.833459
709.103357,1000,4161.435593
696.087815,1000,4161.891967
600.101412,1000,4162.458817
654.892011,1000,4162.948526
636.744585,1000,4163.425149
327.847266,1000,4163.95702
699.301988,1000,4164.436276
645.334648,1000,4164.908106
624.246631,1000,4165.400111
356.209927,1000,4165.875814
702.763912,1000,4168.070512
545.443318,1000,4168.731743
333.654768,1000,4169.461302
724.123909,1000,4170.168935
436.233583,1000,4170.686591
596.050593,1000,4171.161054
458.087694,1000,4171.618828
466.151089,1000,4172.09858
449.178403,1000,4172.554027
370.417964,1000,4173.028757
710.894489,1000,4175.59261
718.073387,1000,4176.121622
533.722912,1000,4176.61125
408.661356,1000,4177.113368
707.713387,1000,4177.70492
377.840356,1000,4178.246511
