# {"t_start": 1604679538.9705229, "env_id": "Qube-100-v0"} 
r,l,t 
5.196991,600,1937.17685
5.195232,600,1937.586854
4.441526,600,1938.011716
4.365624,600,1938.455527
5.15847,600,1938.869927
5.153634,600,1939.301391
5.183279,600,1939.730245
5.148908,600,1940.180551
5.192482,600,1940.590966
5.200338,600,1941.031296
5.171349,600,1941.45217
4.056923,600,1943.275321
4.749773,600,1943.727134
4.869481,600,1944.159999
5.204386,600,1944.591844
5.182135,600,1945.027739
5.118567,600,1945.457689
5.13743,600,1945.898411
4.821374,600,1946.321279
5.167566,600,1946.74271
5.196075,600,1947.166597
5.180061,600,1947.575504
5.191772,600,1948.00635
5.198861,600,1948.431308
5.194176,600,1948.854731
5.16477,600,1949.286576
5.126128,600,1949.703008
5.199544,600,1951.535636
5.209125,600,1951.975008
5.213275,600,1952.391925
4.979726,600,1952.810427
5.188192,600,1953.232777
5.204611,600,1953.653642
5.196825,600,1954.071106
5.156003,600,1954.487504
5.202769,600,1954.918858
5.205892,600,1955.338273
5.193559,600,1955.773616
5.143824,600,1956.19449
5.191434,600,1956.607341
5.159231,600,1957.033171
5.159002,600,1957.464037
4.789391,600,1957.901375
5.198689,600,1959.727018
5.184131,600,1960.15887
5.194982,600,1960.607184
5.192374,600,1961.036036
5.184882,600,1961.476855
5.207253,600,1961.895281
5.211686,600,1962.345598
5.205564,600,1962.773482
5.18963,600,1963.206799
5.124825,600,1963.655113
5.159899,600,1964.088953
5.20247,600,1964.538469
5.195375,600,1964.97382
5.188754,600,1965.409205
5.210318,600,1965.836102
5.191837,600,1966.295395
4.816782,600,1968.133772
5.173266,600,1968.583631
5.203004,600,1969.013479
5.119727,600,1969.437348
5.197612,600,1969.854783
5.156741,600,1970.28686
5.209775,600,1970.742642
5.208012,600,1971.182469
5.193109,600,1971.644749
4.823115,600,1972.076592
5.174605,600,1972.507441
5.19543,600,1972.928909
5.072739,600,1973.366253
5.174976,600,1973.784092
5.186917,600,1974.219441
5.189059,600,1974.655358
5.186847,600,1976.496484
5.190369,600,1976.950748
5.22033,600,1977.366636
5.127533,600,1977.788221
5.212176,600,1978.221601
5.184323,600,1978.65864
5.188112,600,1979.081511
5.133169,600,1979.503423
5.213529,600,1979.926798
5.212202,600,1980.356158
5.215759,600,1980.786008
5.178215,600,1981.220373
5.204433,600,1981.645472
3.827379,600,1982.072289
5.152956,600,1982.500347
5.212315,600,1982.940727
5.192802,600,1984.76654
4.820321,600,1985.196899
5.180664,600,1985.621763
4.400312,600,1986.031704
5.181179,600,1986.460492
5.206407,600,1986.899328
4.78143,600,1987.322244
5.196789,600,1987.735272
5.21103,600,1988.1503
5.152999,600,1988.571176
5.142997,600,1988.990685
5.201736,600,1989.3986
5.212034,600,1989.807487
4.866812,600,1990.246311
5.211483,600,1990.666188
5.103261,600,1991.122057
5.191071,600,1993.094496
5.177939,600,1993.589197
5.156287,600,1994.04099
5.172807,600,1994.464857
5.204696,600,1994.902212
5.20926,600,1995.370467
5.190132,600,1995.83722
5.163142,600,1996.264095
5.210874,600,1996.678047
5.164839,600,1997.082517
5.172679,600,1997.480454
5.221209,600,1997.889359
5.202901,600,1998.307263
5.201002,600,1998.730206
5.201081,600,1999.175016
5.195992,600,1999.586914
5.198302,600,2001.381696
5.187864,600,2001.808716
5.191006,600,2002.209645
5.203279,600,2002.611602
5.168516,600,2003.033478
4.419632,600,2003.441927
5.196442,600,2003.845864
5.196294,600,2004.251776
5.168929,600,2004.660198
4.821454,600,2005.079586
5.195132,600,2005.493236
5.165721,600,2005.903648
5.149433,600,2006.338529
5.180484,600,2006.763476
5.183131,600,2007.186881
5.193308,600,2007.598879
5.172227,600,2009.378058
5.215258,600,2009.798517
5.190542,600,2010.19542
4.143866,600,2010.593365
5.201604,600,2010.989354
5.11987,600,2011.403248
5.165296,600,2011.80617
5.158819,600,2012.224058
5.16309,600,2012.651428
5.135038,600,2013.065868
5.197929,600,2013.46028
5.145593,600,2013.897613
5.171472,600,2014.293585
5.193046,600,2014.712502
5.198644,600,2015.122368
5.186722,600,2015.525846
5.206006,600,2017.28667
5.202762,600,2017.708572
5.176877,600,2018.120471
5.211763,600,2018.527383
5.190324,600,2018.940789
5.213049,600,2019.325288
5.178531,600,2019.722264
5.161991,600,2020.124153
5.170197,600,2020.508632
5.19766,600,2020.920547
4.424788,600,2021.305553
5.207395,600,2021.737403
5.193433,600,2022.136337
0.950981,290,2022.325949
5.195961,600,2022.720001
5.200172,600,2023.134892
5.184599,600,2023.545311
5.167365,600,2025.180504
5.195798,600,2025.580438
5.192367,600,2026.004334
5.20135,600,2026.401309
5.171783,600,2026.800207
5.13664,600,2027.190162
5.183788,600,2027.606078
5.194544,600,2027.99105
5.2085,600,2028.402533
5.17926,600,2028.814215
5.188503,600,2029.227128
5.155332,600,2029.628097
0.785292,314,2029.859436
5.168374,600,2030.257916
5.184632,600,2030.643401
5.179884,600,2031.053267
5.14634,600,2031.464673
5.201512,600,2033.034444
5.203963,600,2033.450768
5.213344,600,2033.852512
4.881681,600,2034.254397
4.471116,600,2034.647353
4.441943,600,2035.070725
5.184581,600,2035.472692
3.780041,600,2035.894047
5.19131,600,2036.313433
4.471139,600,2036.752766
5.18543,600,2037.13738
5.186831,600,2037.546284
5.161269,600,2037.948759
5.195535,600,2038.351191
5.210777,600,2038.774003
5.10277,600,2039.198375
5.16482,600,2041.045649
5.179579,600,2041.456154
5.174809,600,2041.863574
5.178829,600,2042.2665
5.158663,600,2042.672922
5.201514,600,2043.069012
5.207243,600,2043.47295
5.159672,600,2043.903306
5.202207,600,2044.314208
5.184614,600,2044.718731
5.189007,600,2045.13531
5.162373,600,2045.541225
5.174481,600,2045.94765
5.156238,600,2046.386139
5.161906,600,2046.798527
5.175096,600,2047.20241
5.115714,600,2048.992642
5.163276,600,2049.421538
5.16049,600,2049.821422
5.167926,600,2050.221352
5.138695,600,2050.632259
4.068051,600,2051.028789
5.194068,600,2051.431484
5.139199,600,2051.835916
5.159151,600,2052.232896
5.123785,600,2052.655944
5.179587,600,2053.092833
5.101448,600,2053.48973
5.177499,600,2053.889216
5.088139,600,2054.299152
5.174891,600,2054.708078
5.180633,600,2055.117531
5.112629,600,2056.996192
5.147812,600,2057.442
5.125692,600,2057.882155
5.172222,600,2058.364374
5.128935,600,2058.807737
5.137258,600,2059.266481
5.100697,600,2059.720289
5.168248,600,2060.174078
5.174622,600,2060.616475
0.857116,222,2060.766072
5.158367,600,2061.23881
5.162229,600,2061.652743
5.156661,600,2062.05573
5.155372,600,2062.475162
4.46973,600,2062.878102
5.170788,600,2063.29998
5.177237,600,2063.701988
5.187934,600,2065.377038
5.119227,600,2065.813891
4.154083,600,2066.226078
5.172516,600,2066.634493
5.209365,600,2067.043401
5.109038,600,2067.446372
0.777689,216,2067.597012
5.165158,600,2068.028878
5.090356,600,2068.451256
5.160744,600,2068.854181
0.87038,224,2069.005811
5.112999,600,2069.439131
5.163788,600,2069.844067
5.175767,600,2070.268967
5.169891,600,2070.687849
5.124158,600,2071.106704
1.259275,304,2071.306171
1.100634,284,2071.504642
0.957067,275,2073.182606
2.970768,600,2073.609481
5.175367,600,2074.017896
5.133735,600,2074.429413
0.752699,211,2074.578556
5.152237,600,2075.026865
5.105776,600,2075.465219
3.713909,600,2075.892582
5.193453,600,2076.296508
5.159437,600,2076.743864
5.119263,600,2077.164736
5.131588,600,2077.56319
5.115637,600,2077.97319
5.173328,600,2078.417471
5.136415,600,2078.837347
5.17386,600,2079.235875
5.143343,600,2079.667272
5.194683,600,2081.55278
5.181913,600,2081.983666
5.176403,600,2082.386556
5.197631,600,2082.814961
5.179635,600,2083.239788
5.194297,600,2083.638232
5.198233,600,2084.044737
4.373896,600,2084.463524
5.123297,600,2084.887389
5.188692,600,2085.288277
5.168658,600,2085.714138
1.045991,282,2085.900653
5.182266,600,2086.324027
5.183194,600,2086.753879
5.167258,600,2087.179802
5.141725,600,2087.643587
5.205003,600,2088.070446
5.202099,600,2089.726527
5.196973,600,2090.150903
4.78361,600,2090.589741
5.175025,600,2091.039075
4.455475,600,2091.460947
4.819863,600,2091.883816
0.930148,271,2092.069322
5.192885,600,2092.482797
5.186487,600,2092.923725
5.17107,600,2093.355668
5.179933,600,2093.774455
4.759347,600,2094.206813
5.17091,600,2094.623691
5.184984,600,2095.045116
5.186699,600,2095.464518
5.194191,600,2095.891376
5.203856,600,2096.315265
5.186594,600,2097.949908
5.194154,600,2098.385775
5.171241,600,2098.805187
5.168381,600,2099.233615
5.201496,600,2099.653491
5.182877,600,2100.059954
5.214997,600,2100.477861
5.197686,600,2100.908215
4.756313,600,2101.332081
5.216215,600,2101.802828
5.19992,600,2102.258175
5.179059,600,2102.677148
5.150936,600,2103.086091
5.1622,600,2103.535911
5.213657,600,2103.967903
5.18993,600,2104.394745
4.830298,600,2106.245351
5.21284,600,2106.685175
5.170826,600,2107.109558
5.160293,600,2107.531947
5.164358,600,2107.938861
5.169692,600,2108.393154
5.188719,600,2108.826549
4.728896,600,2109.249452
5.106498,600,2109.683291
5.196576,600,2110.095191
5.148682,600,2110.516174
5.140372,600,2110.935558
4.145321,600,2111.363415
4.803638,600,2111.78429
5.195009,600,2112.206871
5.156406,600,2112.622772
5.161928,600,2114.508898
5.196527,600,2114.909824
5.195391,600,2115.340247
5.141478,600,2115.753888
5.135216,600,2116.171788
5.145287,600,2116.57471
5.11571,600,2116.997139
4.418552,600,2117.406118
5.185013,600,2117.825
5.171781,600,2118.249902
5.125559,600,2118.686753
3.598635,600,2119.09807
4.250989,600,2119.51695
5.210025,600,2119.930357
5.110242,600,2120.362751
5.195475,600,2120.776118
5.188564,600,2122.64715
5.182086,600,2123.114934
5.14067,600,2123.634803
5.147578,600,2124.092578
5.149102,600,2124.530912
5.010601,600,2124.9892
5.186099,600,2125.456021
5.209678,600,2125.929198
5.182323,600,2126.381582
5.202651,600,2126.833389
5.191532,600,2127.26324
5.154541,600,2127.682121
5.202871,600,2128.090623
5.169107,600,2128.523995
5.208085,600,2128.93491
5.193802,600,2129.354787
5.198377,600,2131.130641
5.1817,600,2131.551516
5.13911,600,2131.994372
4.806368,600,2132.404304
5.203542,600,2132.811185
5.099535,600,2133.21765
5.144341,600,2133.646028
5.18026,600,2134.063925
5.166536,600,2134.459868
5.165818,600,2134.874757
5.189351,600,2135.291704
5.153814,600,2135.694177
4.845399,600,2136.116007
5.168272,600,2136.520494
5.164577,600,2136.931437
5.158326,600,2137.332326
4.816546,600,2139.117369
5.193284,600,2139.521289
5.128083,600,2139.9282
4.812181,600,2140.339106
5.123068,600,2140.761094
4.83028,600,2141.186954
5.221191,600,2141.592875
4.02038,600,2141.979859
5.195427,600,2142.385796
5.169368,600,2142.787723
5.217919,600,2143.210152
5.170483,600,2143.619739
5.210802,600,2144.041139
5.204655,600,2144.452584
5.17815,600,2144.857463
5.165576,600,2145.272358
5.165882,600,2147.060116
5.182398,600,2147.474521
4.732798,600,2147.880468
4.820797,600,2148.299315
5.192732,600,2148.722246
5.157777,600,2149.13614
5.204027,600,2149.532077
5.215565,600,2149.945496
5.198695,600,2150.366868
5.200708,600,2150.787741
5.20265,600,2151.222581
5.208418,600,2151.656995
4.873829,600,2152.083905
5.210528,600,2152.541644
5.208664,600,2152.958547
5.214398,600,2153.380995
4.733513,600,2155.176777
5.199085,600,2155.590688
5.181862,600,2156.004583
5.13998,600,2156.44292
5.142173,600,2156.863858
5.168732,600,2157.269194
5.157341,600,2157.672114
4.835609,600,2158.08055
5.161735,600,2158.516994
5.186577,600,2158.934424
5.214137,600,2159.347282
5.134935,600,2159.75633
5.200664,600,2160.188243
5.175043,600,2160.596152
5.200105,600,2161.034979
5.111621,600,2161.557556
5.205159,600,2163.400642
5.185428,600,2163.821138
5.173276,600,2164.221102
5.158136,600,2164.64046
5.193241,600,2165.061852
5.184227,600,2165.487714
5.129446,600,2165.90759
5.189561,600,2166.315517
5.167153,600,2166.723934
5.146302,600,2167.151789
5.191574,600,2167.560288
5.169955,600,2167.981773
5.216208,600,2168.422611
5.195183,600,2168.831554
4.772388,600,2169.24845
4.718195,600,2169.65487
4.817233,600,2171.459064
5.086065,600,2171.891415
5.144062,600,2172.304293
4.880285,600,2172.71527
5.211296,600,2173.131172
4.791683,600,2173.535605
5.179727,600,2173.96845
5.191139,600,2174.378941
5.166809,600,2174.783126
5.189499,600,2175.199522
4.806568,600,2175.597457
5.172145,600,2176.001886
5.211661,600,2176.431682
5.099251,600,2176.829672
5.18241,600,2177.252506
5.170338,600,2177.65494
5.17983,600,2179.455159
5.214288,600,2179.859094
5.170368,600,2180.266992
5.188012,600,2180.68188
5.213285,600,2181.089788
5.184201,600,2181.499255
5.121987,600,2181.902688
5.134866,600,2182.315583
5.140933,600,2182.720503
4.518936,600,2183.146984
5.210479,600,2183.563824
5.192526,600,2183.961274
5.181996,600,2184.38714
5.173527,600,2184.789649
5.13474,600,2185.205536
5.214275,600,2185.610044
5.17205,600,2187.420808
5.174255,600,2187.877117
5.175497,600,2188.331901
0.901155,234,2188.532364
5.154173,600,2189.002111
5.181559,600,2189.508755
3.866763,600,2189.986478
0.673571,206,2190.145057
5.170835,600,2190.619847
5.20584,600,2191.068772
5.129406,600,2191.567438
5.156718,600,2192.035739
5.105882,600,2192.499007
0.814643,225,2192.66556
5.157687,600,2193.090424
4.344662,600,2193.5109
5.153172,600,2193.919878
5.072486,600,2194.330032
5.115144,600,2196.108871
5.153265,600,2196.536237
5.145297,600,2196.956117
5.187635,600,2197.38946
5.20106,600,2197.805365
5.112099,600,2198.220257
5.193322,600,2198.66706
5.099563,600,2199.098453
5.151706,600,2199.520441
5.095775,600,2199.911428
5.162097,600,2200.330275
5.150512,600,2200.741845
5.127903,600,2201.14782
5.131781,600,2201.562803
5.143319,600,2201.979197
5.164648,600,2202.397109
5.09585,600,2204.213298
5.16503,600,2204.640669
5.185874,600,2205.051569
5.190718,600,2205.481419
5.116139,600,2205.900508
5.179782,600,2206.3403
5.201398,600,2206.770187
4.99384,600,2207.170636
5.109108,600,2207.603539
5.186324,600,2208.012449
5.139446,600,2208.449304
5.127631,600,2208.900611
5.184969,600,2209.314029
5.145926,600,2209.713469
5.164939,600,2210.130357
5.160589,600,2210.562718
5.194066,600,2212.37741
4.753089,600,2212.801791
5.138428,600,2213.234637
5.153191,600,2213.649535
5.153591,600,2214.059035
5.186469,600,2214.474921
5.142997,600,2214.910263
5.199476,600,2215.327736
5.20414,600,2215.756125
5.18466,600,2216.173009
5.183748,600,2216.604402
5.120239,600,2217.007338
5.189934,600,2217.420765
5.016574,600,2217.853608
5.182438,600,2218.274986
5.157678,600,2218.711336
5.169996,600,2220.530563
4.768367,600,2220.95648
5.187279,600,2221.399292
5.142186,600,2221.80127
5.162766,600,2222.234695
5.201153,600,2222.649461
5.160932,600,2223.072367
5.19443,600,2223.513152
5.174407,600,2223.940017
4.753323,600,2224.362498
5.154097,600,2224.787398
5.134632,600,2225.225202
5.146855,600,2225.637721
5.148817,600,2226.04013
5.1386,600,2226.467988
5.087072,600,2226.921327
5.169629,600,2228.794222
5.136707,600,2229.236611
5.161116,600,2229.67397
5.177847,600,2230.09584
5.19533,600,2230.505255
5.205208,600,2230.913743
5.102014,600,2231.35281
5.168715,600,2231.780701
5.038068,600,2232.201048
5.153549,600,2232.616967
5.1382,600,2233.034874
5.17778,600,2233.455777
5.108934,600,2233.892645
5.149333,600,2234.306506
5.169354,600,2234.730895
5.152891,600,2235.160745
5.20274,600,2237.032271
5.207124,600,2237.456648
5.167088,600,2237.897096
5.209843,600,2238.339911
5.134318,600,2238.777291
4.486965,600,2239.222101
5.166526,600,2239.650063
5.158539,600,2240.079427
5.185146,600,2240.51227
5.141721,600,2240.930781
5.212255,600,2241.362648
5.187031,600,2241.792499
5.143135,600,2242.211404
5.158675,600,2242.640353
5.18749,600,2243.068765
5.213009,600,2243.501641
5.078434,600,2245.33238
4.112508,600,2245.751265
5.135685,600,2246.18012
5.183985,600,2246.601038
5.160947,600,2247.018994
5.197834,600,2247.429895
5.132625,600,2247.83233
5.191166,600,2248.258702
5.144257,600,2248.682094
5.136701,600,2249.105998
5.055856,600,2249.527349
5.168736,600,2249.939918
0.952574,337,2250.177303
5.12136,600,2250.604162
5.109898,600,2251.021045
5.085534,600,2251.446509
5.105239,600,2251.86392
5.094507,600,2253.465235
5.154385,600,2253.952485
5.104099,600,2254.444186
5.157664,600,2254.894991
5.154751,600,2255.380768
5.131797,600,2255.862478
5.093576,600,2256.353303
5.184564,600,2256.852476
5.192431,600,2257.300279
5.118237,600,2257.779016
4.784882,600,2258.274243
5.189531,600,2258.737303
5.136088,600,2259.159173
5.171941,600,2259.563096
5.132461,600,2259.989464
5.214549,600,2260.407949
5.153419,600,2262.182546
5.139755,600,2262.588995
5.120242,600,2263.002924
5.109824,600,2263.413825
5.187177,600,2263.818843
5.191262,600,2264.253745
5.143996,600,2264.671224
5.164484,600,2265.076143
5.150336,600,2265.525535
5.140471,600,2265.932499
5.189435,600,2266.335423
5.099849,600,2266.747322
4.744645,600,2267.157224
5.094343,600,2267.619496
5.169892,600,2268.033427
5.136671,600,2268.470236
5.099089,600,2270.260485
5.144429,600,2270.67696
5.156762,600,2271.087859
5.119974,600,2271.502258
5.194171,600,2271.902193
5.170685,600,2272.316608
5.189555,600,2272.721529
4.62162,600,2273.135933
5.158725,600,2273.553377
5.165372,600,2273.949735
5.167684,600,2274.368633
5.198157,600,2274.773548
5.188374,600,2275.17499
5.198942,600,2275.562059
5.184854,600,2275.961007
5.17793,600,2276.379394
5.147732,600,2278.155412
5.102172,600,2278.587763
1.133745,358,2278.832116
0.636198,304,2279.037605
4.431306,600,2279.456035
5.059273,600,2279.856002
5.030425,600,2280.235492
5.144262,600,2280.623455
5.090872,600,2281.068289
5.182596,600,2281.457786
5.195203,600,2281.853742
5.191122,600,2282.247692
5.18675,600,2282.655232
5.051871,600,2283.054688
5.114538,600,2283.453605
4.658414,600,2283.866015
3.215825,465,2284.173234
5.168213,600,2285.990461
5.12133,600,2286.409957
5.175487,600,2286.81239
1.297401,280,2286.994902
5.161545,600,2287.402318
5.08791,600,2287.804796
5.166028,600,2288.249161
5.149392,600,2288.680007
4.67418,600,2289.101896
5.169809,600,2289.489511
5.086653,600,2289.88195
5.171664,600,2290.274407
5.125986,600,2290.673382
5.141825,600,2291.080433
5.112638,600,2291.465634
5.135024,600,2291.871562
4.942308,600,2292.270496
5.167528,600,2293.805472
5.112098,600,2294.231397
5.13932,600,2294.633378
5.107809,600,2295.037251
5.048575,600,2295.425719
5.143625,600,2295.841257
5.154961,600,2296.264594
5.133241,600,2296.664525
5.182218,600,2297.07547
5.154269,600,2297.476045
5.129202,600,2297.884419
5.098374,600,2298.304298
5.131814,600,2298.714713
5.135435,600,2299.113674
5.140846,600,2299.524593
4.682123,600,2299.916544
5.144046,600,2301.695386
5.109959,600,2302.101807
5.061115,600,2302.496789
5.142209,600,2302.918225
5.113627,600,2303.320659
5.109668,600,2303.720099
5.14415,600,2304.13058
5.159785,600,2304.536015
5.087565,600,2304.959882
5.172445,600,2305.349892
5.157485,600,2305.754525
0.8999,251,2305.923582
5.144007,600,2306.339483
5.080796,600,2306.753881
5.110624,600,2307.197694
5.129147,600,2307.593688
5.126428,600,2308.000113
5.09383,600,2309.55013
1.116415,259,2309.738593
5.043731,600,2310.161462
5.091844,600,2310.552
5.13424,600,2310.959432
5.073386,600,2311.360367
5.053446,600,2311.77426
1.225006,259,2311.949794
5.034455,600,2312.344589
1.070586,253,2312.521672
5.143555,600,2312.93058
1.344071,273,2313.117082
5.135994,600,2313.525009
5.082559,600,2313.950396
5.04866,600,2314.340873
5.02722,600,2314.756765
5.108189,600,2315.18163
5.135315,600,2315.58805
1.637926,306,2317.302481
2.397903,410,2317.59871
5.113402,600,2318.016593
5.140926,600,2318.434475
5.017717,600,2318.84837
1.139187,249,2319.059805
5.141117,600,2319.469764
5.140684,600,2319.91354
5.126665,600,2320.360855
5.127485,600,2320.785825
5.086189,600,2321.231589
5.154711,600,2321.678907
5.103197,600,2322.120286
5.038496,600,2322.564143
1.279096,266,2322.758133
5.163738,600,2323.219898
1.454367,285,2323.42286
5.039173,600,2323.888629
5.127102,600,2324.286564
5.076653,600,2325.851419
5.153458,600,2326.264315
5.15589,600,2326.657265
5.120286,600,2327.067222
5.125247,600,2327.476759
5.131093,600,2327.899648
5.086112,600,2328.315536
5.057109,600,2328.736973
5.065333,600,2329.139362
5.140644,600,2329.548792
5.07934,600,2329.947726
5.150081,600,2330.385065
5.091537,600,2330.789492
5.087093,600,2331.203461
5.109655,600,2331.599892
5.110731,600,2332.01179
5.158932,600,2333.803621
5.133956,600,2334.239498
5.122848,600,2334.653923
5.12432,600,2335.071843
5.168555,600,2335.498662
5.118701,600,2335.901588
5.143852,600,2336.308603
5.04944,600,2336.732433
5.097024,600,2337.156312
5.153156,600,2337.561238
5.100963,600,2337.972186
2.388942,387,2338.237514
5.076879,600,2338.672314
5.123593,600,2339.067766
5.085844,600,2339.489745
5.157679,600,2339.944509
5.166193,600,2340.426223
5.126762,600,2341.962023
5.153974,600,2342.372436
5.144807,600,2342.798329
5.135214,600,2343.225701
5.131854,600,2343.671528
5.094357,600,2344.152927
5.144992,600,2344.63476
5.089144,600,2345.064614
5.156227,600,2345.476512
5.146223,600,2345.913347
5.140544,600,2346.33368
5.142791,600,2346.739199
5.142269,600,2347.145085
5.152208,600,2347.574285
5.095971,600,2347.989183
5.102851,600,2348.440484
5.174104,600,2350.257257
5.160726,600,2350.681154
5.163972,600,2351.100546
5.135531,600,2351.511013
5.125656,600,2351.935357
5.167453,600,2352.345261
5.160833,600,2352.744238
5.117585,600,2353.161649
5.12295,600,2353.565609
5.173504,600,2353.982962
5.121993,600,2354.392416
5.074665,600,2354.816314
5.144032,600,2355.246164
5.154819,600,2355.669035
5.163253,600,2356.095004
5.149153,600,2356.524899
5.147948,600,2358.342591
5.16755,600,2358.792
5.155059,600,2359.207888
5.15955,600,2359.632775
5.1336,600,2360.06132
4.74697,600,2360.467247
5.150208,600,2360.888093
5.139111,600,2361.305984
5.113256,600,2361.730848
5.161703,600,2362.145741
5.15425,600,2362.545688
5.167779,600,2362.949129
5.16577,600,2363.367522
5.127279,600,2363.77942
5.141421,600,2364.198302
5.141064,600,2364.60487
5.128194,600,2366.429017
5.151133,600,2366.851885
5.149555,600,2367.276257
5.13559,600,2367.711103
5.157307,600,2368.133094
5.099764,600,2368.583432
5.149807,600,2369.002275
5.14366,600,2369.433528
5.148788,600,2369.852934
5.110699,600,2370.277797
5.152344,600,2370.702673
5.149055,600,2371.134031
5.162054,600,2371.550426
5.103329,600,2371.958337
5.150445,600,2372.371253
5.130656,600,2372.804716
5.166196,600,2374.623028
5.154798,600,2375.060333
5.145171,600,2375.476223
5.166232,600,2375.908648
5.145065,600,2376.332032
5.108478,600,2376.749913
5.115377,600,2377.167302
5.131117,600,2377.609211
5.137327,600,2378.044519
5.117126,600,2378.508281
5.16942,600,2378.947652
5.13397,600,2379.370103
5.135787,600,2379.809436
5.155767,600,2380.215856
5.09443,600,2380.644033
5.129987,600,2381.085894
5.135785,600,2382.916133
5.166835,600,2383.35244
5.169907,600,2383.783288
5.121485,600,2384.200722
5.095318,600,2384.653537
5.167927,600,2385.147217
3.890871,600,2385.621052
5.144371,600,2386.076126
5.173162,600,2386.535338
5.136624,600,2387.004084
5.136161,600,2387.489818
5.157025,600,2387.987554
5.122104,600,2388.537469
5.161004,600,2389.011204
5.126973,600,2389.487441
5.143768,600,2389.91184
5.14497,600,2391.76343
5.151717,600,2392.220208
5.143617,600,2392.654558
5.166976,600,2393.086419
5.073046,600,2393.508288
5.123908,600,2393.941131
5.160294,600,2394.370588
5.122089,600,2394.786474
5.165848,600,2395.212336
5.174673,600,2395.618797
5.162328,600,2396.030763
5.134202,600,2396.438256
5.141913,600,2396.873062
5.162321,600,2397.285465
5.138829,600,2397.713861
5.071865,600,2398.13923
5.145354,600,2399.991412
5.167536,600,2400.40141
5.136806,600,2400.823173
5.171121,600,2401.246121
5.172327,600,2401.66497
5.138197,600,2402.111283
5.174813,600,2402.532211
5.167698,600,2402.953642
5.175947,600,2403.365489
5.155127,600,2403.784923
5.12854,600,2404.190403
5.131054,600,2404.599838
5.143018,600,2405.028733
5.161668,600,2405.444204
5.137211,600,2405.864084
5.150823,600,2406.277022
5.175218,600,2408.24192
5.177568,600,2408.697701
5.174669,600,2409.117093
5.17293,600,2409.518538
4.307962,600,2409.916001
5.163063,600,2410.35782
5.177672,600,2410.774211
5.150842,600,2411.19682
5.170502,600,2411.602777
5.182672,600,2412.013677
5.159271,600,2412.440043
5.166151,600,2412.841503
5.162983,600,2413.263377
5.153901,600,2413.678305
5.160649,600,2414.072213
5.170879,600,2414.480977
5.143757,600,2416.277045
5.175638,600,2416.722852
5.162878,600,2417.152212
5.168558,600,2417.567103
4.469947,600,2417.982989
5.174993,600,2418.415831
5.165144,600,2418.849695
5.167413,600,2419.267138
5.154207,600,2419.690004
5.150287,600,2420.112878
5.157288,600,2420.541357
5.167375,600,2420.962733
5.18233,600,2421.395087
5.160634,600,2421.820986
5.182643,600,2422.242826
5.168931,600,2422.659751
5.176381,600,2424.495389
5.167738,600,2424.92025
5.184809,600,2425.325259
5.151704,600,2425.715771
5.180886,600,2426.121703
5.170701,600,2426.536635
5.173884,600,2426.938372
5.17322,600,2427.330366
5.154269,600,2427.739286
5.176189,600,2428.160199
5.166062,600,2428.584041
5.183036,600,2428.993952
5.177441,600,2429.388426
5.170504,600,2429.79833
5.152902,600,2430.205752
5.139172,600,2430.611182
5.174876,600,2432.385782
5.182159,600,2432.788216
5.184293,600,2433.190141
5.181907,600,2433.619996
5.158237,600,2434.046455
5.185279,600,2434.4419
5.160314,600,2434.86587
5.18554,600,2435.279761
5.1555,600,2435.677289
5.18578,600,2436.087857
5.139447,600,2436.492791
5.192417,600,2436.885741
5.166929,600,2437.284673
5.182425,600,2437.709597
4.426408,600,2438.116524
5.178283,600,2438.543381
5.186087,600,2440.32746
5.185183,600,2440.724398
5.19811,600,2441.127021
5.180421,600,2441.530847
5.181456,600,2441.925668
5.179381,600,2442.331096
5.170717,600,2442.747992
5.178008,600,2443.147479
5.135639,600,2443.545879
5.191788,600,2443.943851
5.163659,600,2444.35426
5.187302,600,2444.764818
5.189721,600,2445.170716
5.171173,600,2445.60256
5.19791,600,2446.020107
5.146848,600,2446.418635
5.188507,600,2448.177435
1.361203,304,2448.406703
5.175445,600,2448.860617
5.14471,600,2449.297447
5.185243,600,2449.683965
5.177538,600,2450.101357
5.186154,600,2450.546168
5.180902,600,2451.030871
5.19268,600,2451.520677
5.186509,600,2452.012132
5.191997,600,2452.527752
5.195583,600,2452.994114
5.170191,600,2453.43555
4.470126,600,2453.901833
5.189968,600,2454.389673
5.194129,600,2454.862918
5.186203,600,2455.269409
4.858342,600,2457.031106
5.184131,600,2457.504349
5.159452,600,2457.958136
5.182014,600,2458.47825
5.161863,600,2458.942015
5.17804,600,2459.377425
5.194477,600,2459.789355
5.193431,600,2460.187003
5.190737,600,2460.607388
5.178213,600,2461.045047
5.156224,600,2461.541194
5.189863,600,2461.982015
5.172452,600,2462.420349
5.181492,600,2462.819887
5.195775,600,2463.247744
5.18015,600,2463.760388
1.204343,286,2465.423058
5.169979,600,2465.878354
5.191313,600,2466.289791
5.181271,600,2466.704682
5.184379,600,2467.123071
5.184632,600,2467.535577
5.179559,600,2467.937034
5.19095,600,2468.354466
5.165938,600,2468.773302
5.186771,600,2469.207151
5.144237,600,2469.612666
5.166109,600,2470.015142
5.195861,600,2470.44196
5.157566,600,2470.861361
5.160135,600,2471.263331
5.182724,600,2471.682796
5.181644,600,2472.081241
5.178296,600,2473.656589
